date,dew,temp,press,wnd_spd,snow,rain,pollution
2011-07-12 10:00:00,22,26,1009,12.97,0,0,126
2011-07-12 11:00:00,21,27,1009,16.1,0,0,109
2011-07-12 12:00:00,21,29,1009,1.79,0,0,108
2011-07-12 13:00:00,22,30,1008,3.13,0,0,122
2011-07-12 14:00:00,21,30,1008,6.26,0,0,112
2011-07-12 15:00:00,21,30,1008,8.05,0,0,112
2011-07-12 16:00:00,21,30,1007,11.18,0,0,100
2011-07-12 17:00:00,21,30,1006,14.31,0,0,109
2011-07-12 18:00:00,20,30,1006,17.44,0,0,99
2011-07-12 19:00:00,21,28,1006,20.57,0,0,92
2011-07-12 20:00:00,21,27,1006,21.46,0,0,113
2011-07-12 21:00:00,21,27,1006,0.89,0,0,117
2011-07-12 22:00:00,22,27,1007,3.13,0,0,117
2011-07-12 23:00:00,23,26,1008,4.92,0,0,112
2011-07-13 00:00:00,23,26,1006,9.84,0,1,120
2011-07-13 01:00:00,22,25,1006,13.86,0,2,116
2011-07-13 02:00:00,22,24,1007,16.99,0,0,87
2011-07-13 03:00:00,22,24,1006,20.12,0,0,95
2011-07-13 04:00:00,22,24,1006,23.25,0,0,92
2011-07-13 05:00:00,22,24,1006,25.04,0,0,89
2011-07-13 06:00:00,22,23,1006,28.17,0,0,102
2011-07-13 07:00:00,21,24,1006,31.3,0,0,99
2011-07-13 08:00:00,22,24,1006,33.09,0,0,97
2011-07-13 09:00:00,22,26,1006,34.88,0,0,92
2011-07-13 10:00:00,22,27,1006,38.01,0,0,91
2011-07-13 11:00:00,22,29,1006,1.79,0,0,95
2011-07-13 12:00:00,22,29,1006,3.13,0,0,95
2011-07-13 13:00:00,21,29,1005,0.89,0,0,102
2011-07-13 14:00:00,21,31,1005,1.79,0,0,103
2011-07-13 15:00:00,21,32,1004,4.92,0,0,101
2011-07-13 16:00:00,22,32,1004,8.05,0,0,89
2011-07-13 17:00:00,22,32,1004,11.18,0,0,87
2011-07-13 18:00:00,21,31,1003,14.31,0,0,84
2011-07-13 19:00:00,22,29,1004,17.44,0,0,91
2011-07-13 20:00:00,22,28,1004,19.23,0,0,91
2011-07-13 21:00:00,23,28,1005,22.36,0,0,97
2011-07-13 22:00:00,23,27,1005,26.38,0,0,93
2011-07-13 23:00:00,23,26,1005,29.51,0,0,81
2011-07-14 00:00:00,22,25,1005,32.64,0,0,80
2011-07-14 01:00:00,22,25,1005,34.43,0,0,77
2011-07-14 02:00:00,21,24,1005,0.89,0,0,80
2011-07-14 03:00:00,21,24,1005,1.78,0,0,82
2011-07-14 04:00:00,21,23,1005,0.89,0,0,85
2011-07-14 05:00:00,21,24,1006,1.79,0,0,78
2011-07-14 06:00:00,21,24,1006,0.89,0,0,90
2011-07-14 07:00:00,22,25,1006,1.79,0,0,86
2011-07-14 08:00:00,22,26,1006,3.58,0,0,94
2011-07-14 09:00:00,23,26,1006,5.37,0,0,95
2011-07-14 10:00:00,23,27,1007,7.16,0,0,125
2011-07-14 11:00:00,23,28,1007,0.89,0,0,131
2011-07-14 12:00:00,23,30,1006,1.79,0,0,135
2011-07-14 13:00:00,24,30,1005,0.89,0,0,144
2011-07-14 14:00:00,23,30,1005,1.79,0,0,144
2011-07-14 15:00:00,23,31,1004,1.79,0,0,133
2011-07-14 16:00:00,22,32,1003,3.13,0,0,132
2011-07-14 17:00:00,22,32,1003,1.79,0,0,137
2011-07-14 18:00:00,23,29,1004,3.13,0,0,141
2011-07-14 19:00:00,23,28,1004,1.79,0,1,133
2011-07-14 20:00:00,22,27,1005,3.58,0,0,94
2011-07-14 21:00:00,19,27,1006,6.71,0,0,83
2011-07-14 22:00:00,20,23,1007,13.86,0,0,71
2011-07-14 23:00:00,20,22,1008,16.99,0,1,62
2011-07-15 00:00:00,20,21,1007,18.78,0,2,44
2011-07-15 01:00:00,20,22,1008,20.57,0,3,39
2011-07-15 02:00:00,19,21,1006,1.79,0,4,42
2011-07-15 03:00:00,19,21,1007,4.02,0,5,58
2011-07-15 04:00:00,21,22,1007,8.04,0,0,59
2011-07-15 05:00:00,20,22,1007,11.17,0,0,57
2011-07-15 06:00:00,20,22,1007,1.79,0,0,59
2011-07-15 07:00:00,21,22,1007,3.58,0,0,52
2011-07-15 08:00:00,21,23,1007,0.89,0,0,64
2011-07-15 09:00:00,22,24,1007,1.79,0,0,70
2011-07-15 10:00:00,21,26,1007,0.89,0,0,66
2011-07-15 11:00:00,21,27,1007,1.78,0,0,66
2011-07-15 12:00:00,21,28,1006,1.79,0,0,70
2011-07-15 13:00:00,22,29,1006,3.58,0,0,83
2011-07-15 14:00:00,22,29,1005,8.5,0,0,103
2011-07-15 15:00:00,22,29,1005,11.63,0,0,109
2011-07-15 16:00:00,22,29,1005,15.65,0,0,91
2011-07-15 17:00:00,22,28,1005,18.78,0,0,90
2011-07-15 18:00:00,21,28,1004,21.91,0,0,88
2011-07-15 19:00:00,21,27,1004,25.93,0,1,97
2011-07-15 20:00:00,21,26,1004,27.72,0,0,107
2011-07-15 21:00:00,21,26,1004,30.85,0,0,94
2011-07-15 22:00:00,21,26,1006,32.64,0,0,74
2011-07-15 23:00:00,20,25,1006,34.43,0,0,100
2011-07-16 00:00:00,19,26,1005,37.56,0,0,72
2011-07-16 01:00:00,19,25,1006,39.35,0,0,78
2011-07-16 02:00:00,20,23,1005,41.14,0,0,80
2011-07-16 03:00:00,20,23,1005,44.27,0,0,77
2011-07-16 04:00:00,20,23,1005,47.4,0,0,86
2011-07-16 05:00:00,20,22,1005,49.19,0,0,108
2011-07-16 06:00:00,20,22,1005,0.89,0,0,90
2011-07-16 07:00:00,21,24,1006,1.78,0,0,73
2011-07-16 08:00:00,20,25,1006,2.67,0,0,71
2011-07-16 09:00:00,20,27,1006,4.46,0,0,54
2011-07-16 10:00:00,18,28,1006,5.35,0,0,52
2011-07-16 11:00:00,19,29,1006,6.24,0,0,55
2011-07-16 12:00:00,19,29,1005,9.37,0,0,69
2011-07-16 13:00:00,19,30,1004,3.13,0,0,70
2011-07-16 14:00:00,21,30,1003,6.26,0,0,87
2011-07-16 15:00:00,19,32,1003,9.39,0,0,75
2011-07-16 16:00:00,21,31,1003,12.52,0,0,84
2011-07-16 17:00:00,21,30,1003,16.54,0,0,91
2011-07-16 18:00:00,21,30,1002,19.67,0,0,90
2011-07-16 19:00:00,21,29,1002,22.8,0,0,92
2011-07-16 20:00:00,21,28,1003,24.59,0,0,96
2011-07-16 21:00:00,19,25,1004,8.94,0,0,84
2011-07-16 22:00:00,20,24,1005,7.15,0,1,37
2011-07-16 23:00:00,20,22,1004,8.04,0,2,47
2011-07-17 00:00:00,20,21,1004,3.13,0,3,48
2011-07-17 01:00:00,21,22,1004,1.79,0,0,63
2011-07-17 02:00:00,21,22,1004,0.89,0,0,67
2011-07-17 03:00:00,21,22,1004,1.79,0,0,69
2011-07-17 04:00:00,21,22,1004,0.89,0,0,71
2011-07-17 05:00:00,21,22,1004,0.45,0,0,80
2011-07-17 06:00:00,21,22,1005,1.79,0,0,82
2011-07-17 07:00:00,21,23,1005,3.58,0,0,93
2011-07-17 08:00:00,21,24,1005,5.37,0,0,97
2011-07-17 09:00:00,21,24,1006,0.89,0,0,121
2011-07-17 10:00:00,22,26,1006,1.79,0,0,137
2011-07-17 11:00:00,22,27,1005,0.89,0,0,147
2011-07-17 12:00:00,22,27,1005,2.68,0,0,166
2011-07-17 13:00:00,22,28,1004,3.57,0,0,181
2011-07-17 14:00:00,23,27,1004,1.79,0,0,186
2011-07-17 15:00:00,23,27,1003,3.58,0,0,200
2011-07-17 16:00:00,20,23,1003,9.39,0,1,75
2011-07-17 17:00:00,21,24,1003,12.52,0,2,77
2011-07-17 18:00:00,20,24,1004,14.31,0,0,87
2011-07-17 19:00:00,20,24,1004,16.1,0,0,61
2011-07-17 20:00:00,20,24,1005,19.23,0,0,75
2011-07-17 21:00:00,21,24,1005,0.89,0,0,87
2011-07-17 22:00:00,21,23,1006,1.79,0,0,93
2011-07-17 23:00:00,20,23,1006,1.79,0,1,88
2011-07-18 00:00:00,19,22,1005,1.79,0,0,117
2011-07-18 01:00:00,20,22,1005,3.58,0,0,77
2011-07-18 02:00:00,20,22,1005,4.47,0,0,61
2011-07-18 03:00:00,20,22,1005,6.26,0,0,58
2011-07-18 04:00:00,20,22,1005,8.05,0,0,54
2011-07-18 05:00:00,20,21,1006,9.84,0,0,69
2011-07-18 06:00:00,20,22,1006,11.63,0,0,62
2011-07-18 07:00:00,20,22,1006,14.76,0,0,64
2011-07-18 08:00:00,20,23,1006,16.55,0,0,74
2011-07-18 09:00:00,20,23,1006,0.89,0,0,74
2011-07-18 10:00:00,21,25,1006,1.79,0,0,69
2011-07-18 11:00:00,21,26,1006,0.89,0,0,76
2011-07-18 12:00:00,22,27,1005,2.68,0,0,101
2011-07-18 13:00:00,22,28,1005,1.79,0,0,119
2011-07-18 14:00:00,21,29,1004,0.89,0,0,127
2011-07-18 15:00:00,21,29,1004,1.78,0,0,128
2011-07-18 16:00:00,20,29,1003,2.67,0,0,128
2011-07-18 17:00:00,21,28,1003,1.79,0,0,144
2011-07-18 18:00:00,21,28,1003,5.81,0,0,142
2011-07-18 19:00:00,21,27,1003,8.94,0,0,134
2011-07-18 20:00:00,20,27,1003,12.96,0,0,149
2011-07-18 21:00:00,21,25,1003,0.89,0,0,151
2011-07-18 22:00:00,22,25,1003,1.34,0,0,160
2011-07-18 23:00:00,22,24,1004,1.79,0,0,157
2011-07-19 00:00:00,22,26,1004,3.13,0,0,165
2011-07-19 01:00:00,21,25,1003,7.15,0,0,181
2011-07-19 02:00:00,21,24,1003,8.04,0,0,174
2011-07-19 03:00:00,21,24,1002,1.79,0,0,140
2011-07-19 04:00:00,21,24,1002,0.89,0,0,126
2011-07-19 05:00:00,21,23,1003,2.68,0,0,121
2011-07-19 06:00:00,22,23,1003,4.47,0,0,130
2011-07-19 07:00:00,22,25,1003,0.89,0,0,131
2011-07-19 08:00:00,23,26,1003,1.79,0,0,140
2011-07-19 09:00:00,22,26,1003,4.92,0,0,150
2011-07-19 10:00:00,22,27,1003,4.02,0,0,117
2011-07-19 11:00:00,21,28,1003,3.13,0,0,105
2011-07-19 12:00:00,21,28,1003,4.92,0,0,66
2011-07-19 13:00:00,22,29,1002,8.05,0,0,62
2011-07-19 14:00:00,22,29,1002,0.89,0,0,68
2011-07-19 15:00:00,22,28,1001,3.13,0,0,75
2011-07-19 16:00:00,22,28,1001,4.92,0,0,73
2011-07-19 17:00:00,21,29,1001,6.71,0,0,72
2011-07-19 18:00:00,22,27,1001,8.5,0,0,65
2011-07-19 19:00:00,22,27,1001,11.63,0,0,79
2011-07-19 20:00:00,22,25,1001,15.65,0,1,83
2011-07-19 21:00:00,21,24,1002,17.44,0,0,50
2011-07-19 22:00:00,22,24,1002,0.89,0,0,44
2011-07-19 23:00:00,22,24,1002,1.78,0,0,45
2011-07-20 00:00:00,21,23,1002,2.67,0,0,51
2011-07-20 01:00:00,22,23,1002,3.13,0,1,57
2011-07-20 02:00:00,22,23,1002,4.02,0,2,53
2011-07-20 03:00:00,22,22,1002,7.15,0,3,27
2011-07-20 04:00:00,21,21,1002,10.28,0,5,21
2011-07-20 05:00:00,21,21,1002,0.89,0,6,28
2011-07-20 06:00:00,21,21,1003,1.78,0,7,16
2011-07-20 07:00:00,21,22,1003,1.79,0,8,10
2011-07-20 08:00:00,22,22,1003,4.92,0,9,13
2011-07-20 09:00:00,22,23,1003,8.05,0,0,14
2011-07-20 10:00:00,22,23,1003,11.18,0,0,11
2011-07-20 11:00:00,22,24,1003,15.2,0,0,26
2011-07-20 12:00:00,22,25,1003,0.89,0,0,24
2011-07-20 13:00:00,22,25,1003,4.02,0,0,21
2011-07-20 14:00:00,23,24,1002,7.15,0,0,14
2011-07-20 15:00:00,23,25,1002,10.28,0,0,47
2011-07-20 16:00:00,23,26,1002,13.41,0,0,58
2011-07-20 17:00:00,22,26,1002,16.54,0,0,61
2011-07-20 18:00:00,22,26,1002,19.67,0,0,65
2011-07-20 19:00:00,22,25,1003,21.46,0,0,56
2011-07-20 20:00:00,22,23,1003,0.89,0,0,63
2011-07-20 21:00:00,22,23,1003,0.89,0,0,80
2011-07-20 22:00:00,22,23,1003,1.79,0,0,84
2011-07-20 23:00:00,22,23,1003,0.89,0,1,116
2011-07-21 00:00:00,22,23,1003,0.89,0,0,100
2011-07-21 01:00:00,22,23,1003,0.89,0,0,107
2011-07-21 02:00:00,22,23,1003,1.79,0,0,86
2011-07-21 03:00:00,22,23,1003,0.89,0,0,87
2011-07-21 04:00:00,22,23,1003,0.89,0,0,89
2011-07-21 05:00:00,22,23,1003,0.89,0,0,83
2011-07-21 06:00:00,23,23,1003,1.78,0,0,77
2011-07-21 07:00:00,23,24,1003,1.79,0,0,65
2011-07-21 08:00:00,23,24,1003,1.79,0,0,83
2011-07-21 09:00:00,23,24,1003,3.58,0,1,103
2011-07-21 10:00:00,22,25,1004,5.37,0,2,90
2011-07-21 11:00:00,23,25,1004,0.89,0,3,92
2011-07-21 12:00:00,23,27,1003,1.78,0,0,95
2011-07-21 13:00:00,24,29,1003,3.57,0,0,111
2011-07-21 14:00:00,23,28,1002,4.02,0,0,112
2011-07-21 15:00:00,23,28,1002,8.04,0,0,87
2011-07-21 16:00:00,23,28,1002,13.85,0,0,88
2011-07-21 17:00:00,24,28,1001,17.87,0,0,88
2011-07-21 18:00:00,23,27,1001,21.89,0,0,86
2011-07-21 19:00:00,24,26,1002,25.02,0,0,78
2011-07-21 20:00:00,23,25,1002,28.15,0,0,75
2011-07-21 21:00:00,23,25,1003,31.28,0,0,91
2011-07-21 22:00:00,23,25,1003,33.07,0,0,91
2011-07-21 23:00:00,23,25,1003,34.86,0,0,106
2011-07-22 00:00:00,23,25,1004,36.65,0,1,94
2011-07-22 01:00:00,23,24,1003,39.78,0,0,118
2011-07-22 02:00:00,23,24,1003,42.91,0,1,129
2011-07-22 03:00:00,23,24,1003,46.04,0,0,116
2011-07-22 04:00:00,22,23,1003,49.17,0,0,119
2011-07-22 05:00:00,22,23,1003,52.3,0,0,118
2011-07-22 06:00:00,22,23,1004,54.09,0,0,65
2011-07-22 07:00:00,23,23,1004,55.88,0,0,59
2011-07-22 08:00:00,23,24,1004,57.67,0,0,74
2011-07-22 09:00:00,23,24,1004,59.46,0,0,111
2011-07-22 10:00:00,23,25,1004,61.25,0,0,146
2011-07-22 11:00:00,24,26,1004,63.04,0,0,155
2011-07-22 12:00:00,24,27,1003,64.83,0,0,161
2011-07-22 13:00:00,24,28,1003,0.89,0,0,170
2011-07-22 14:00:00,25,28,1002,1.79,0,0,189
2011-07-22 15:00:00,25,29,1002,3.58,0,0,196
2011-07-22 16:00:00,25,28,1001,6.71,0,0,203
2011-07-22 17:00:00,25,28,1001,9.84,0,0,211
2011-07-22 18:00:00,25,28,1001,11.63,0,0,230
2011-07-22 19:00:00,25,27,1002,13.42,0,0,256
2011-07-22 20:00:00,25,27,1002,0.89,0,0,271
2011-07-22 21:00:00,25,27,1003,1.79,0,0,291
2011-07-22 22:00:00,25,27,1003,3.58,0,0,271
2011-07-22 23:00:00,25,26,1003,5.37,0,0,273
2011-07-23 00:00:00,25,26,1003,0.89,0,0,261
2011-07-23 01:00:00,25,26,1002,0.89,0,0,296
2011-07-23 02:00:00,25,26,1002,1.78,0,0,321
2011-07-23 03:00:00,25,26,1002,2.67,0,0,290
2011-07-23 04:00:00,25,26,1002,0.89,0,0,288
2011-07-23 05:00:00,25,26,1003,0.89,0,0,293
2011-07-23 06:00:00,25,26,1003,1.78,0,0,307
2011-07-23 07:00:00,25,26,1003,2.67,0,0,335
2011-07-23 08:00:00,25,26,1004,1.79,0,0,330
2011-07-23 09:00:00,26,27,1003,0.89,0,0,334
2011-07-23 10:00:00,26,28,1003,1.79,0,0,334
2011-07-23 11:00:00,26,29,1003,0.89,0,0,336
2011-07-23 12:00:00,26,30,1003,1.79,0,0,302
2011-07-23 13:00:00,26,30,1003,0.89,0,0,308
2011-07-23 14:00:00,27,31,1002,1.79,0,0,299
2011-07-23 15:00:00,27,32,1002,3.58,0,0,293
2011-07-23 16:00:00,27,33,1001,5.37,0,0,269
2011-07-23 17:00:00,28,32,1001,0.89,0,0,206
2011-07-23 18:00:00,28,31,1001,1.79,0,0,223
2011-07-23 19:00:00,28,31,1001,3.58,0,0,235
2011-07-23 20:00:00,28,30,1002,5.37,0,0,244
2011-07-23 21:00:00,27,29,1002,7.16,0,0,237
2011-07-23 22:00:00,27,29,1003,8.05,0,0,277
2011-07-23 23:00:00,27,29,1003,9.84,0,0,300
2011-07-24 00:00:00,27,28,1002,12.97,0,0,361
2011-07-24 01:00:00,27,28,1002,16.1,0,0,325
2011-07-24 02:00:00,26,27,1002,19.23,0,0,330
2011-07-24 03:00:00,26,27,1002,21.02,0,0,354
2011-07-24 04:00:00,26,27,1002,22.81,0,0,321
2011-07-24 05:00:00,26,27,1003,0.89,0,0,383
2011-07-24 06:00:00,26,27,1003,3.13,0,0,355
2011-07-24 07:00:00,26,27,1003,0.89,0,0,354
2011-07-24 08:00:00,26,28,1003,3.13,0,0,375
2011-07-24 09:00:00,26,28,1003,6.26,0,0,390
2011-07-24 10:00:00,27,30,1003,9.39,0,0,376
2011-07-24 11:00:00,27,31,1003,0.89,0,0,356
2011-07-24 12:00:00,27,31,1002,1.79,0,0,375
2011-07-24 13:00:00,28,32,1002,4.92,0,0,337
2011-07-24 14:00:00,28,32,1000,8.05,0,0,310
2011-07-24 15:00:00,24,30,1001,8.05,0,1,127
2011-07-24 16:00:00,24,27,1000,11.18,0,0,38
2011-07-24 17:00:00,25,28,1000,15.2,0,0,62
2011-07-24 18:00:00,24,25,1000,21.01,0,3,49
2011-07-24 19:00:00,24,25,1000,24.14,0,5,59
2011-07-24 20:00:00,24,24,1000,3.13,0,7,53
2011-07-24 21:00:00,23,24,1001,4.92,0,9,51
2011-07-24 22:00:00,24,24,1001,3.13,0,10,23
2011-07-24 23:00:00,24,24,1000,4.92,0,11,19
2011-07-25 00:00:00,23,24,1000,0.89,0,12,20
2011-07-25 01:00:00,24,24,1000,1.78,0,0,32
2011-07-25 02:00:00,24,24,999,2.67,0,1,31
2011-07-25 03:00:00,23,24,999,3.56,0,2,40
2011-07-25 04:00:00,23,24,999,1.79,0,3,41
2011-07-25 05:00:00,23,24,999,0.89,0,0,38
2011-07-25 06:00:00,23,24,999,0.89,0,0,31
2011-07-25 07:00:00,23,24,1000,0.89,0,0,38
2011-07-25 08:00:00,24,24,1000,1.78,0,0,57
2011-07-25 09:00:00,24,25,999,2.67,0,0,58
2011-07-25 10:00:00,24,25,999,3.56,0,1,64
2011-07-25 11:00:00,24,25,999,1.79,0,0,56
2011-07-25 12:00:00,24,25,999,1.79,0,1,48
2011-07-25 13:00:00,24,25,999,3.13,0,2,41
2011-07-25 14:00:00,24,27,999,6.26,0,0,27
2011-07-25 15:00:00,24,28,998,1.79,0,0,34
2011-07-25 16:00:00,25,29,998,3.58,0,0,29
2011-07-25 17:00:00,25,30,998,5.37,0,0,34
2011-07-25 18:00:00,25,29,998,1.79,0,0,40
2011-07-25 19:00:00,25,28,998,3.58,0,0,40
2011-07-25 20:00:00,25,26,999,4.47,0,0,63
2011-07-25 21:00:00,24,25,999,0.89,0,0,111
2011-07-25 22:00:00,24,25,999,0.89,0,0,118
2011-07-25 23:00:00,24,25,999,1.78,0,0,84
2011-07-26 00:00:00,24,24,1000,0.89,0,0,85
2011-07-26 01:00:00,23,23,1000,1.79,0,0,100
2011-07-26 02:00:00,24,24,1000,0.89,0,0,102
2011-07-26 03:00:00,24,24,999,0.89,0,0,80
2011-07-26 04:00:00,22,23,1000,0.89,0,0,73
2011-07-26 05:00:00,22,22,1000,2.68,0,0,47
2011-07-26 06:00:00,23,23,1000,4.47,0,0,38
2011-07-26 07:00:00,24,25,1001,0.45,0,0,39
2011-07-26 08:00:00,23,26,1001,3.13,0,0,25
2011-07-26 09:00:00,23,28,1001,1.79,0,0,24
2011-07-26 10:00:00,22,29,1001,3.13,0,0,22
2011-07-26 11:00:00,20,30,1001,1.79,0,0,24
2011-07-26 12:00:00,20,32,1000,0.89,0,0,23
2011-07-26 13:00:00,21,32,1000,1.79,0,0,30
2011-07-26 14:00:00,22,33,999,1.79,0,0,36
2011-07-26 15:00:00,22,33,999,4.92,0,0,45
2011-07-26 16:00:00,22,33,998,8.94,0,0,42
2011-07-26 17:00:00,23,33,998,12.07,0,0,33
2011-07-26 18:00:00,23,32,998,16.09,0,0,35
2011-07-26 19:00:00,24,30,998,19.22,0,0,55
2011-07-26 20:00:00,24,29,999,21.01,0,0,60
2011-07-26 21:00:00,25,28,1000,22.8,0,0,60
2011-07-26 22:00:00,24,28,999,25.93,0,0,56
2011-07-26 23:00:00,23,27,1001,33.98,0,1,70
2011-07-27 00:00:00,23,24,1002,3.13,0,2,32
2011-07-27 01:00:00,23,23,1002,3.13,0,3,37
2011-07-27 02:00:00,23,23,1001,1.79,0,0,39
2011-07-27 03:00:00,22,23,1001,3.58,0,1,61
2011-07-27 04:00:00,22,23,1001,1.79,0,0,53
2011-07-27 05:00:00,22,23,1001,5.81,0,0,48
2011-07-27 06:00:00,22,23,1001,7.6,0,0,40
2011-07-27 07:00:00,22,23,1002,0.89,0,0,37
2011-07-27 08:00:00,23,25,1003,1.78,0,0,42
2011-07-27 09:00:00,23,27,1003,2.67,0,0,51
2011-07-27 10:00:00,24,27,1003,1.79,0,0,68
2011-07-27 11:00:00,24,28,1002,3.58,0,0,77
2011-07-27 12:00:00,24,28,1002,6.71,0,0,88
2011-07-27 13:00:00,24,29,1002,9.84,0,0,72
2011-07-27 14:00:00,25,29,1002,13.86,0,0,65
2011-07-27 15:00:00,24,29,1002,17.88,0,0,67
2011-07-27 16:00:00,24,29,1002,21.01,0,0,55
2011-07-27 17:00:00,24,29,1002,24.14,0,0,62
2011-07-27 18:00:00,23,29,1002,28.16,0,0,73
2011-07-27 19:00:00,23,28,1002,31.29,0,0,84
2011-07-27 20:00:00,24,27,1002,32.18,0,0,90
2011-07-27 21:00:00,24,27,1003,33.07,0,0,102
2011-07-27 22:00:00,24,27,1004,33.96,0,0,93
2011-07-27 23:00:00,25,27,1004,34.85,0,0,99
2011-07-28 00:00:00,24,27,1004,37.98,0,0,116
2011-07-28 01:00:00,23,26,1004,39.77,0,0,151
2011-07-28 02:00:00,24,26,1004,42.9,0,0,171
2011-07-28 03:00:00,24,25,1004,44.69,0,0,179
2011-07-28 04:00:00,24,25,1004,46.48,0,0,183
2011-07-28 05:00:00,24,25,1004,48.27,0,0,190
2011-07-28 06:00:00,24,25,1004,50.06,0,0,202
2011-07-28 07:00:00,24,25,1005,53.19,0,0,209
2011-07-28 08:00:00,24,26,1005,54.98,0,0,226
2011-07-28 09:00:00,25,27,1005,0.89,0,0,220
2011-07-28 10:00:00,25,28,1006,3.13,0,0,218
2011-07-28 11:00:00,25,28,1006,4.92,0,0,201
2011-07-28 12:00:00,26,30,1006,1.79,0,0,201
2011-07-28 13:00:00,25,31,1005,3.58,0,0,213
2011-07-28 14:00:00,26,31,1005,1.79,0,0,210
2011-07-28 15:00:00,26,31,1004,5.81,0,0,233
2011-07-28 16:00:00,26,31,1005,8.94,0,0,215
2011-07-28 17:00:00,27,30,1004,12.07,0,0,184
2011-07-28 18:00:00,27,30,1004,13.86,0,0,186
2011-07-28 19:00:00,27,30,1005,15.65,0,0,187
2011-07-28 20:00:00,27,29,1005,17.44,0,0,209
2011-07-28 21:00:00,27,28,1006,19.23,0,0,238
2011-07-28 22:00:00,27,28,1006,21.02,0,0,259
2011-07-28 23:00:00,27,27,1007,0.89,0,0,269
2011-07-29 00:00:00,26,27,1006,1.79,0,0,286
2011-07-29 01:00:00,26,27,1006,4.92,0,0,311
2011-07-29 02:00:00,26,27,1006,0.89,0,0,306
2011-07-29 03:00:00,25,26,1006,1.79,0,0,307
2011-07-29 04:00:00,25,26,1006,0.89,0,0,313
2011-07-29 05:00:00,25,26,1006,1.79,0,0,300
2011-07-29 06:00:00,25,26,1006,0.89,0,0,284
2011-07-29 07:00:00,25,26,1005,1.79,0,0,273
2011-07-29 08:00:00,26,26,1006,3.58,0,0,264
2011-07-29 09:00:00,22,23,1007,7.15,0,1,88
2011-07-29 10:00:00,22,23,1008,11.17,0,2,50
2011-07-29 11:00:00,22,24,1007,4.02,0,3,49
2011-07-29 12:00:00,23,24,1007,3.13,0,4,42
2011-07-29 13:00:00,23,25,1007,4.92,0,5,43
2011-07-29 14:00:00,22,25,1007,12.07,0,6,32
2011-07-29 15:00:00,23,24,1006,4.02,0,7,54
2011-07-29 16:00:00,23,25,1005,3.13,0,8,66
2011-07-29 17:00:00,23,25,1004,6.26,0,9,50
2011-07-29 18:00:00,23,25,1005,9.39,0,10,38
2011-07-29 19:00:00,23,25,1005,13.41,0,11,43
2011-07-29 20:00:00,23,24,1006,18.33,0,12,56
2011-07-29 21:00:00,22,23,1006,24.14,0,13,49
2011-07-29 22:00:00,22,23,1005,27.27,0,14,37
2011-07-29 23:00:00,22,23,1005,30.4,0,15,41
2011-07-30 00:00:00,22,22,1006,1.79,0,16,39
2011-07-30 01:00:00,21,21,1004,1.79,0,17,36
2011-07-30 02:00:00,21,21,1004,4.92,0,18,41
2011-07-30 03:00:00,21,21,1003,6.71,0,19,35
2011-07-30 04:00:00,21,21,1003,4.02,0,20,40
2011-07-30 05:00:00,21,21,1003,7.15,0,21,36
2011-07-30 06:00:00,20,21,1002,4.02,0,22,39
2011-07-30 07:00:00,21,22,1003,4.02,0,23,32
2011-07-30 08:00:00,21,23,1002,8.04,0,0,27
2011-07-30 09:00:00,22,26,1002,9.83,0,0,35
2011-07-30 10:00:00,22,27,1002,12.96,0,0,38
2011-07-30 11:00:00,22,28,1002,16.09,0,0,35
2011-07-30 12:00:00,22,29,1001,19.22,0,0,18
2011-07-30 13:00:00,23,30,1001,1.79,0,0,33
2011-07-30 14:00:00,21,31,1000,2.68,0,0,30
2011-07-30 15:00:00,22,31,1000,3.57,0,0,37
2011-07-30 16:00:00,22,31,1000,1.79,0,0,51
2011-07-30 17:00:00,23,31,999,3.58,0,0,54
2011-07-30 18:00:00,23,30,999,6.71,0,0,48
2011-07-30 19:00:00,23,28,1000,10.73,0,0,44
2011-07-30 20:00:00,23,27,1000,13.86,0,0,56
2011-07-30 21:00:00,23,27,1001,17.88,0,0,57
2011-07-30 22:00:00,23,26,1002,21.01,0,0,62
2011-07-30 23:00:00,23,26,1002,25.03,0,0,58
2011-07-31 00:00:00,23,25,1002,0.89,0,0,61
2011-07-31 01:00:00,23,24,1003,0.89,0,0,77
2011-07-31 02:00:00,24,24,1003,0.89,0,0,78
2011-07-31 03:00:00,23,24,1003,1.78,0,0,86
2011-07-31 04:00:00,22,23,1003,2.67,0,0,102
2011-07-31 05:00:00,23,23,1003,3.56,0,0,87
2011-07-31 06:00:00,23,23,1003,3.13,0,0,72
2011-07-31 07:00:00,23,25,1003,6.26,0,0,73
2011-07-31 08:00:00,23,26,1004,10.28,0,0,59
2011-07-31 09:00:00,23,27,1004,14.3,0,0,64
2011-07-31 10:00:00,23,29,1004,17.43,0,0,51
2011-07-31 11:00:00,22,30,1004,19.22,0,0,29
2011-07-31 12:00:00,20,32,1003,1.79,0,0,38
2011-07-31 13:00:00,22,32,1003,3.58,0,0,46
2011-07-31 14:00:00,21,33,1003,5.37,0,0,37
2011-07-31 15:00:00,20,34,1002,6.26,0,0,20
2011-07-31 16:00:00,19,35,1002,1.79,0,0,41
2011-07-31 17:00:00,23,33,1002,3.13,0,0,47
2011-07-31 18:00:00,23,31,1002,4.92,0,0,82
2011-07-31 19:00:00,23,31,1002,8.05,0,0,88
